,1,10,11,12,2,3,4,5,6,7,8,9
5.0,385,385,320,320,380,380,391,320,320,385,380,380
12.0,385,385,320,320,380,380,391,320,320,385,380,380
19.0,385,385,320,320,380,380,391,320,320,385,380,380
