,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
7.0,11255,11525,11573,10572,9877,11650,10760,10110,11734,11480,11858,10197,11525,11652,11494,11480,11840,10305
18.0,11451,11394,11003,10356,10294,12119,10962,10316,11012,11371,11114,10507,11394,11953,11459,11371,11383,10570
28.0,11351,11210,11357,10474,10450,12567,11066,10348,11363,11351,11324,10318,11210,11289,11482,11351,11363,10294
