,1,2,3,4,5,6,7,8
8.0,4189250,4249700,3266230,3132646,4072250,4107350,3294060,3315312
22.0,4371900,4477850,3363382,3310758,4374500,4655950,3454462,3418536
34.0,4578600,4692350,3756544,3550602,4557150,4995250,3505568,3833962
