,A,B,C,D,E,F,G,H
10.0,6780815,6653820,6871056,6749555,6687556,6870540,6597576,6784983
21.0,7030374,7082100,7325652,7048088,6499930,7141956,6833388,6966812
32.0,7317384,6958776,7251864,7483644,6878763,7390152,7156920,7481560
