,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
9.0/F低層A,9.0,低層,A,5366049,8021,669,86,1,NTM
20.0/F中層A,20.0,中層,A,5596185,8365,669,75,1,NTM
32.0/F高層A,32.0,高層,A,5847729,8741,669,63,1,NTM
9.0/F低層B,9.0,低層,B,4085984,8584,476,64,1,NTM
20.0/F中層B,20.0,中層,B,4261152,8952,476,53,1,NTM
32.0/F高層B,32.0,高層,B,4607840,9290,496,44,1,NTM
9.0/F低層C,9.0,低層,C,5165440,8071,640,85,1,NTM
20.0/F中層C,20.0,中層,C,5386880,8417,640,74,1,NTM
32.0/F高層C,32.0,高層,C,5712525,8775,651,63,1,NTM
9.0/F低層D,9.0,低層,D,5304420,8037,660,87,1,NTM
20.0/F中層D,20.0,中層,D,5532120,8382,660,76,1,NTM
32.0/F高層D,32.0,高層,D,5862527,8737,671,63,1,NTM
9.0/F低層E,9.0,低層,E,5304420,8037,660,131,1,NTM
20.0/F中層E,20.0,中層,E,5532120,8382,660,115,1,NTM
32.0/F高層E,32.0,高層,E,5862527,8737,671,95,1,NTM
9.0/F低層F,9.0,低層,F,5102266,8086,631,84,1,NTM
20.0/F中層F,20.0,中層,F,5321223,8433,631,73,1,NTM
32.0/F高層F,32.0,高層,F,5659472,8788,644,63,1,NTM
9.0/F低層G,9.0,低層,G,4143040,8560,484,65,1,NTM
20.0/F中層G,20.0,中層,G,4321152,8928,484,54,1,NTM
32.0/F高層G,32.0,高層,G,4515236,9329,484,42,1,NTM
9.0/F低層H,9.0,低層,H,4305444,8492,507,69,1,NTM
20.0/F中層H,20.0,中層,H,4489992,8856,507,58,1,NTM
32.0/F高層H,32.0,高層,H,4691778,9254,507,46,1,NTM
