,1,2,3,4,5,6,7,8
2.0,13216,13216,13088,12845,10829,12110,12190,12491
5.0,13414,13414,13284,13038,10997,13038,12157,13414
8.0,11301,11301,11165,13230,11134,13230,11495,11301
