,A,B,C,D,E,F,G,H,J,K
8.0,5402592,5402592,5402592,5481920,4145789,4448928,5402592,5402592,4517656,4145789
18.0,5639392,5639392,5639392,5702144,4329395,4642528,5639392,5639392,4717064,4329395
29.0,5896912,5896912,5896912,5952560,4527655,4843872,5896912,5896912,4932928,4527655
