,subjFloor,floorLv,unitNo,price,npsf,nfa
18.0/F低層A,18.0,低層,A,7501366,15563,482
35.0/F中層A,35.0,中層,A,8862588,17276,513
51.0/F高層A,51.0,高層,A,9181161,17897,513
18.0/F低層B,18.0,低層,B,10558275,16575,637
35.0/F中層B,35.0,中層,B,11281270,17710,637
51.0/F高層B,51.0,高層,B,11774308,18484,637
18.0/F低層C,18.0,低層,C,11424994,16534,691
35.0/F中層C,35.0,中層,C,11781550,17050,691
51.0/F高層C,51.0,高層,C,12782118,18498,691
18.0/F低層D,18.0,低層,D,7377396,14079,524
35.0/F中層D,35.0,中層,D,8693368,15692,554
51.0/F高層D,51.0,高層,D,9437944,17036,554
18.0/F低層E,18.0,低層,E,8540740,15964,535
35.0/F中層E,35.0,中層,E,9314662,16457,566
51.0/F高層E,51.0,高層,E,9699542,17137,566
18.0/F低層F,18.0,低層,F,11540061,16749,689
35.0/F中層F,35.0,中層,F,12023050,17450,689
51.0/F高層F,51.0,高層,F,12930463,18767,689
18.0/F低層G,18.0,低層,G,7826316,15684,499
35.0/F中層G,35.0,中層,G,9111032,17126,532
51.0/F高層G,51.0,高層,G,9672824,18182,532
18.0/F低層H,18.0,低層,H,7601096,15608,487
35.0/F中層H,35.0,中層,H,8621492,16676,517
51.0/F高層H,51.0,高層,H,9327197,18041,517
