,1,2,3,4,5,6,7,8
6.0,4783315,4474960,4507440,4828760,4779840,5115264,5169360,4840320
14.0,4745400,4456760,4641280,4912800,4869440,5106192,5261760,4998720
23.0,4849500,4584160,4690840,5013000,4975040,5193216,5302416,5172800
