,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層1,2.0,低層,1,3895200,9738,400
4.0/F中層1,4.0,中層,1,3935200,9838,400
6.0/F高層1,6.0,高層,1,3974400,9936,400
2.0/F低層10,2.0,低層,10,3440500,9830,350
4.0/F中層10,4.0,中層,10,3475850,9931,350
6.0/F高層10,6.0,高層,10,3510150,10029,350
2.0/F低層11,2.0,低層,11,3083280,10632,290
4.0/F中層11,4.0,中層,11,3114890,10741,290
6.0/F高層11,6.0,高層,11,3145630,10847,290
2.0/F低層12,2.0,低層,12,3024120,10428,290
4.0/F中層12,4.0,中層,12,3015420,10398,290
6.0/F高層12,6.0,高層,12,3080960,10624,290
2.0/F低層13,2.0,低層,13,3395507,9619,353
4.0/F中層13,4.0,中層,13,3459400,9800,353
6.0/F高層13,6.0,高層,13,3494347,9899,353
2.0/F低層2,2.0,低層,2,4053000,9650,420
4.0/F中層2,4.0,中層,2,4095000,9750,420
6.0/F高層2,6.0,高層,2,4135740,9847,420
2.0/F低層3,2.0,低層,3,4053000,9650,420
4.0/F中層3,4.0,中層,3,4095000,9750,420
6.0/F高層3,6.0,高層,3,4135740,9847,420
2.0/F低層4,2.0,低層,4,4053000,9650,420
4.0/F中層4,4.0,中層,4,4095000,9750,420
6.0/F高層4,6.0,高層,4,4135740,9847,420
2.0/F低層5,2.0,低層,5,4142040,9862,420
4.0/F中層5,4.0,中層,5,4183620,9961,420
6.0/F高層5,6.0,高層,5,4224780,10059,420
2.0/F低層6,2.0,低層,6,4137840,9852,420
4.0/F中層6,4.0,中層,6,4113900,9795,420
6.0/F高層6,6.0,高層,6,4154640,9892,420
2.0/F低層7,2.0,低層,7,3895200,9738,400
4.0/F中層7,4.0,中層,7,3935200,9838,400
6.0/F高層7,6.0,高層,7,3974400,9936,400
2.0/F低層8,2.0,低層,8,4251085,9553,445
4.0/F中層8,4.0,中層,8,4294695,9651,445
6.0/F高層8,6.0,高層,8,4337860,9748,445
