,A,B,C,D,E,F,G,H
5.0,7983807,10045217,10100741,8274292,7972081,10014811,9835680,8182083
14.0,8777444,10562780,10503290,8727875,8508812,10399513,10308956,8357440
22.0,9291789,11162968,11115376,9067396,8813155,10975905,10909144,8873917
