,A,B,C,D,E,F,G,H,J,K
6.0,5997600,6329983,6329983,6318060,4491451,6306141,6294226,4994396,6306141,4676392
15.0,6236916,6614470,5963036,5371380,4693159,6589662,6577264,5214616,6589662,4886572
24.0,6479760,6898957,6898957,5630688,4894867,6872596,6859716,5434836,6872596,5096300
