,1,2,3,4,5,6,7,8
6.0,13331,14892,15492,13211,14344,13902,15269,14067
16.0,13751,15729,16111,13721,15265,14636,15794,14564
25.0,14105,15157,16834,15405,16812,15186,16532,15379
