,10,11,12,2,3,4,5,6,7,8,9
10.0,540,525,531,713,713,713,761,517,624,544,522
14.0,540,525,531,713,713,713,761,517,624,544,515
19.0,511,525,511,713,713,713,654,521,635,535,515
