,A,B,C,D,E,F,G,H,J,K
8.0,6505728,5651184,5608592,6518139,6920700,5092696,5214616,5505016,5262348,6618030
20.0,6401712,5805096,5660380,6406440,6427460,5167259,5726688,5577132,5352445,6313590
33.0,6593196,6001116,5850108,6596742,6611540,5368967,5818648,5583424,5236301,6690600
