,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
6.0,15250,16566,16528,15391,15810,16528,16284,15555,16322,16660,16028,16440,16991,16725,15903,15204
16.0,16263,17489,17324,16309,16790,17324,17087,16194,17256,17452,16880,17323,17924,17324,16878,16111
25.0,17324,18303,17955,17457,17700,17955,17998,17378,17775,17848,17759,18284,18669,17712,17975,17457
