,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層A,3.0,低層,A,15420729,13421,1149,129,1,KHMT
6.0/F中層A,6.0,中層,A,15802197,13753,1149,125,1,KHMT
10.0/F高層A,10.0,高層,A,15311482,14086,1087,114,1,KHMT
3.0/F低層B,3.0,低層,B,15191064,13396,1134,85,1,KHMT
6.0/F中層B,6.0,中層,B,15566418,13727,1134,82,1,KHMT
10.0/F高層B,10.0,高層,B,16068780,14170,1134,78,1,KHMT
3.0/F低層C,3.0,低層,C,15249465,16137,945,306,3,KHMT
6.0/F中層C,6.0,中層,C,15642585,16553,945,315,3,KHMT
10.0/F高層C,10.0,高層,C,16158555,17099,945,302,3,KHMT
3.0/F低層D,3.0,低層,D,15612460,16609,940,368,4,KHMT
6.0/F中層D,6.0,中層,D,16154840,17186,940,336,3,KHMT
10.0/F高層D,10.0,高層,D,15515370,17433,890,337,4,KHMT
