,1,10,11,12,13,14,15,16,3,4,5,6,7,8,9
8.0,4015627,5595310,5691470,5282739,5180868,3944197,4050715,5872140,5651203,5021324,5133436,4050715,4409691,6347596,5962136
20.0,4151823,5747363,5746125,5284730,5447134,4094881,4146408,6150375,5753886,5196896,5027930,4146408,4507503,6560776,6272162
33.0,5898102,5938812,5930496,5416960,5450816,4198656,4245516,6208762,6002964,5314863,5270820,4297092,4602741,6671799,5983058
