,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
2.0/F低層A,2.0,低層,A,3896306,11261,346,165,2,KSPK
3.0/F中層A,3.0,中層,A,3920872,11332,346,164,2,KSPK
4.0/F高層A,4.0,高層,A,3940594,11389,346,162,2,KSPK
2.0/F低層B,2.0,低層,B,5192067,12451,417,197,2,KSPK
3.0/F中層B,3.0,中層,B,5160848,12496,413,227,2,KSPK
4.0/F高層B,4.0,高層,B,5202148,12596,413,199,2,KSPK
2.0/F低層C,2.0,低層,C,4750875,12669,375,144,2,KSPK
3.0/F中層C,3.0,中層,C,4774875,12733,375,146,2,KSPK
4.0/F高層C,4.0,高層,C,4800375,12801,375,146,2,KSPK
2.0/F低層D,2.0,低層,D,4750875,12669,375,144,2,KSPK
3.0/F中層D,3.0,中層,D,4774875,12733,375,146,2,KSPK
4.0/F高層D,4.0,高層,D,4800375,12801,375,146,2,KSPK
2.0/F低層E,2.0,低層,E,4750875,12669,375,144,2,KSPK
3.0/F中層E,3.0,中層,E,4774875,12733,375,146,2,KSPK
4.0/F高層E,4.0,高層,E,4800375,12801,375,146,2,KSPK
2.0/F低層F,2.0,低層,F,4784724,12658,378,145,2,KSPK
3.0/F中層F,3.0,中層,F,4808916,12722,378,147,2,KSPK
4.0/F高層F,4.0,高層,F,4834620,12790,378,147,2,KSPK
2.0/F低層G,2.0,低層,G,5511618,12498,441,197,2,KSPK
3.0/F中層G,3.0,中層,G,5539401,12561,441,200,2,KSPK
4.0/F高層G,4.0,高層,G,5581737,12657,441,226,2,KSPK
