,1,10,11,12,2,3,4,5,6,7,8,9
5.0,12951,13007,13591,13014,13194,13212,13394,13906,13796,13521,15169,12788
14.0,13424,13028,13648,13183,13737,13542,14483,14485,13991,14161,15435,13209
22.0,13835,13123,13844,13590,13670,13713,14723,14823,14376,14632,15311,13584
