,A,B,C,D,E,F,G
6.0,5220896,5235669,5230941,5264482,5217951,5235669,5235669
16.0,5467687,5483298,5476797,5514218,5369913,5483298,5483298
23.0,5646743,5662962,5654688,5697397,5644387,6146991,5662962
