,A,B,C,D,E,F,G,H
5.0,13654,14873,14547,15432,15541,15555,15974,15419
12.0,13881,15184,14469,16255,15817,16304,14563,15778
18.0,14350,14977,15058,16140,16189,16713,14946,15378
