,A,B,C,D,E,F,G,H,J,K
6.0,10494,13067,12829,13024,13524,13181,13587,11968,13082,11653
16.0,11373,13226,13396,13083,13661,13876,11171,13102,12954,11733
23.0,11809,13666,13209,13122,14249,14008,11979,13190,13103,12167
