,A,B,C,D,E,F,G,H,J,K
6.0,3060200,3780441,4235495,4235495,3747597,3103000,4229394,4235495,4235495,4229394
12.0,3114128,3858204,4308370,4308370,3548601,3156928,4302144,4308370,4308370,4302144
18.0,3175760,3935967,4394654,4394654,3620085,3219416,4388280,4394654,4394654,4388280
