,1,10,2,3,4,6,7,8,9
6.0,6923,8899,6733,6923,8855,6923,6656,7387,8899
18.0,7282,7082,7071,7282,9314,7282,6993,7677,7082
29.0,7553,7372,7271,7566,7372,10218,7207,7749,7372
