,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層A,5.0,低層,A,6165872,10558,584
12.0/F中層A,12.0,中層,A,6367936,10904,584
18.0/F高層A,18.0,高層,A,6544304,11206,584
5.0/F低層B,5.0,低層,B,6280557,10627,591
12.0/F中層B,12.0,中層,B,6501000,11000,591
18.0/F高層B,18.0,高層,B,6686574,11314,591
5.0/F低層C,5.0,低層,C,6622155,11205,591
12.0/F中層C,12.0,中層,C,6551826,11086,591
18.0/F高層C,18.0,高層,C,6737991,11401,591
5.0/F低層E,5.0,低層,E,4765136,11056,431
12.0/F中層E,12.0,中層,E,4930209,11439,431
18.0/F高層E,18.0,高層,E,5068991,11761,431
5.0/F低層G,5.0,低層,G,6248112,10608,589
12.0/F中層G,12.0,中層,G,6468398,10982,589
18.0/F高層G,18.0,高層,G,6653933,11297,589
5.0/F低層H,5.0,低層,H,5292540,10935,484
12.0/F中層H,12.0,中層,H,5480332,11323,484
18.0/F高層H,18.0,高層,H,5634728,11642,484
5.0/F低層J,5.0,低層,J,6245148,10621,588
12.0/F中層J,12.0,中層,J,6464472,10994,588
18.0/F高層J,18.0,高層,J,6734952,11454,588
5.0/F低層K,5.0,低層,K,4940796,11004,449
12.0/F中層K,12.0,中層,K,5112314,11386,449
18.0/F高層K,18.0,高層,K,5256443,11707,449
