,A,B,C,D,E,F,G,H
6.0,11202,11890,11367,11205,12513,11692,11545,11178
15.0,11564,12354,11759,13612,12450,12104,11948,11415
24.0,11942,12747,12161,12361,12932,12508,12348,11799
