,17,21,24,26,28,3,31,38,40,48,6,7
7.0,355,349,349,355,365,349,349,349,349,366,366,366
12.0,355,349,349,355,365,349,349,349,349,366,366,366
17.0,355,349,349,355,365,349,349,349,349,366,715,366
