,1,15,18,19,23,3,4,5,6,7,9
9.0,8043,7832,8114,8067,7038,8067,7670,7596,8067,7991,8067
18.0,8414,8336,8493,8441,7397,8441,8135,8062,8441,8360,8441
26.0,8494,8628,8743,8680,8680,8680,8464,8391,8680,8608,8680
