,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層1,8.0,低層,1,4115800,6332,650,327,4,NTSW
21.0/F中層1,21.0,中層,1,4388150,6751,650,331,4,NTSW
34.0/F高層1,34.0,高層,1,4580550,7047,650,387,4,NTSW
8.0/F低層2,8.0,低層,2,4106050,6317,650,366,4,NTSW
21.0/F中層2,21.0,中層,2,4360200,6708,650,343,4,NTSW
34.0/F高層2,34.0,高層,2,4637100,7134,650,340,4,NTSW
8.0/F低層3,8.0,低層,3,3643706,7201,506,362,4,NTSW
21.0/F中層3,21.0,中層,3,3842058,7593,506,322,3,NTSW
34.0/F高層3,34.0,高層,3,4027254,7959,506,327,3,NTSW
8.0/F低層5,8.0,低層,5,4115800,6332,650,327,4,NTSW
21.0/F中層5,21.0,中層,5,4380350,6739,650,307,4,NTSW
34.0/F高層5,34.0,高層,5,4581850,7049,650,311,4,NTSW
8.0/F低層6,8.0,低層,6,4108650,6321,650,357,3,NTSW
21.0/F中層6,21.0,中層,6,4345900,6686,650,344,3,NTSW
34.0/F高層6,34.0,高層,6,4624100,7114,650,321,3,NTSW
8.0/F低層7,8.0,低層,7,3622960,7160,506,357,3,NTSW
21.0/F中層7,21.0,中層,7,3818276,7546,506,365,3,NTSW
34.0/F高層7,34.0,高層,7,4013592,7932,506,330,3,NTSW
8.0/F低層8,8.0,低層,8,3657368,7228,506,367,4,NTSW
21.0/F中層8,21.0,中層,8,3799048,7508,506,364,4,NTSW
34.0/F高層8,34.0,高層,8,3993352,7892,506,347,4,NTSW
