,1,10,12,13,14,3,5,6,7,8,9
4.0,575,636,506,715,713,656,616,595,532,576,636
7.0,575,636,506,693,713,656,616,595,532,482,636
10.0,575,636,506,693,713,656,616,595,532,482,636
