,1,10,103,107,11,12,13,14,15,16,2,3,4,5,6,7,8,9
3.0,15231,13616,13616,15022,13260,15027,15283,13616,13808,13712,14038,13616,14761,14975,15064,13618,13556,13556
6.0,13905,13698,13698,15199,13425,15204,15497,13698,13756,14086,14186,13698,15104,15172,15053,13766,13905,13905
10.0,15442,15364,15364,15437,13630,15443,16046,15364,15268,14344,15526,15591,15344,15436,14991,14600,14313,14313
