,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層1,7.0,低層,1,4787208,10782,444
18.0/F中層1,18.0,中層,1,4982124,11221,444
28.0/F高層1,28.0,高層,1,5231208,11782,444
7.0/F低層10,7.0,低層,10,4483867,10963,409
18.0/F中層10,18.0,中層,10,4627017,11313,409
28.0/F高層10,28.0,高層,10,4896548,11972,409
7.0/F低層11,7.0,低層,11,4241930,11018,385
18.0/F中層11,18.0,中層,11,4389770,11402,385
28.0/F高層11,28.0,高層,11,4621925,12005,385
7.0/F低層12,7.0,低層,12,5575456,10249,544
18.0/F中層12,18.0,中層,12,5689696,10459,544
28.0/F高層12,28.0,高層,12,6054176,11129,544
7.0/F低層13,7.0,低層,13,5575456,10249,544
18.0/F中層13,18.0,中層,13,5689696,10459,544
28.0/F高層13,28.0,高層,13,6054176,11129,544
7.0/F低層14,7.0,低層,14,4314310,11206,385
18.0/F中層14,18.0,中層,14,4416335,11471,385
28.0/F高層14,28.0,高層,14,4646565,12069,385
7.0/F低層15,7.0,低層,15,4483867,10963,409
18.0/F中層15,18.0,中層,15,4627017,11313,409
28.0/F高層15,28.0,高層,15,4896548,11972,409
7.0/F低層16,7.0,低層,16,6030232,10084,598
18.0/F中層16,18.0,中層,16,6243120,10440,598
28.0/F高層16,28.0,高層,16,6638398,11101,598
7.0/F低層17,7.0,低層,17,4124344,10969,376
18.0/F中層17,18.0,中層,17,4201800,11175,376
28.0/F高層17,28.0,高層,17,4496960,11960,376
7.0/F低層18,7.0,低層,18,4893378,11046,443
18.0/F中層18,18.0,中層,18,4973118,11226,443
28.0/F高層18,28.0,高層,18,5221641,11787,443
7.0/F低層2,7.0,低層,2,4122840,10965,376
18.0/F中層2,18.0,中層,2,4325504,11504,376
28.0/F高層2,28.0,高層,2,4574792,12167,376
7.0/F低層3,7.0,低層,3,5863760,10360,566
18.0/F中層3,18.0,中層,3,5963942,10537,566
28.0/F高層3,28.0,高層,3,6345426,11211,566
7.0/F低層4,7.0,低層,4,4180572,11178,374
18.0/F中層4,18.0,中層,4,4252754,11371,374
28.0/F高層4,28.0,高層,4,4459576,11924,374
7.0/F低層5,7.0,低層,5,4250015,11039,385
18.0/F中層5,18.0,中層,5,4385920,11392,385
28.0/F高層5,28.0,高層,5,4621925,12005,385
7.0/F低層6,7.0,低層,6,4755605,10735,443
18.0/F中層6,18.0,中層,6,4856166,10962,443
28.0/F高層6,28.0,高層,6,5155634,11638,443
7.0/F低層7,7.0,低層,7,4778641,10787,443
18.0/F中層7,18.0,中層,7,4973118,11226,443
28.0/F高層7,28.0,高層,7,5221641,11787,443
7.0/F低層8,7.0,低層,8,4192400,11150,376
18.0/F中層8,18.0,中層,8,4273240,11365,376
28.0/F高層8,28.0,高層,8,4562760,12135,376
7.0/F低層9,7.0,低層,9,6008106,10047,598
18.0/F中層9,18.0,中層,9,6220396,10402,598
28.0/F高層9,28.0,高層,9,6578598,11001,598
