,1,10,11,12,13,14,15,16,17,18,19,2,20,3,4,5,6,7,8,9
5.0,3881045,4488495,4450743,4450743,6517940,4219050,4278450,4078470,3970890,7517160,4485620,4628625,4042365,4605000,4583250,4591125,4342875,4337900,5586490,4474701
12.0,4594620,4642044,4515357,4515357,6627650,4316730,4430910,4344450,4121040,7597800,4430200,4618500,4105845,4650375,4714500,4594125,4479000,4407200,5605145,4474338
20.0,4627470,3641910,3803580,3575100,5383056,3787290,3759750,3676590,3670380,7753410,4565180,4247166,4361490,4665000,4291229,4201518,4199299,4569870,5780775,4679433
