,A,B,C,D,E,F,G,H
7.0,11659,11895,11895,11647,12832,12247,12214,12159
20.0,12286,12825,12491,12372,13286,12371,12312,12631
32.0,12627,12828,13061,12564,12925,12886,12941,13194
