,A,B,C,D,E,F,G,H,J,K
8.0,10441,10440,10774,10434,12089,11841,10294,10281,11548,11995
19.0,10973,10973,11321,10967,12578,11126,10817,10805,11374,12507
30.0,11528,11527,11874,11521,13134,11694,11336,11350,11910,13062
