,A,B,C,D,E,F,G,H
7.0,16442,16111,16497,17171,16276,16029,15878,15866
16.0,17470,17424,17325,16951,17644,17339,17160,17004
24.0,18332,18156,18240,18423,18414,18234,17958,17816
