,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層A,8.0,低層,A,9529275,12965,735,353,3,NMOS
18.0/F中層A,18.0,中層,A,10084200,13720,735,337,4,NMOS
27.0/F高層A,27.0,高層,A,9810045,13347,735,339,3,NMOS
8.0/F低層B,8.0,低層,B,7442148,13989,532,342,5,NMOS
18.0/F中層B,18.0,中層,B,7866684,14787,532,323,4,NMOS
27.0/F高層B,27.0,高層,B,8173116,15363,532,326,4,NMOS
8.0/F低層C,8.0,低層,C,6928317,13401,517,347,4,NMOS
18.0/F中層C,18.0,中層,C,7313482,14146,517,385,3,NMOS
27.0/F高層C,27.0,高層,C,7552853,14609,517,340,3,NMOS
8.0/F低層D,8.0,低層,D,6870413,13289,517,307,5,NMOS
18.0/F中層D,18.0,中層,D,7181130,13890,517,337,5,NMOS
27.0/F高層D,27.0,高層,D,7452555,14415,517,328,5,NMOS
8.0/F低層E,8.0,低層,E,7259140,13645,532,354,4,NMOS
18.0/F中層E,18.0,中層,E,7561316,14213,532,381,4,NMOS
27.0/F高層E,27.0,高層,E,7818272,14696,532,361,4,NMOS
8.0/F低層F,8.0,低層,F,9456510,12866,735,367,4,NMOS
18.0/F中層F,18.0,中層,F,9872520,13432,735,390,4,NMOS
27.0/F高層F,27.0,高層,F,10244430,13938,735,351,4,NMOS
