,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層A,7.0,低層,A,5437385,16231,335,328,3,HNP
14.0/F中層A,14.0,中層,A,5664180,16908,335,321,3,HNP
20.0/F高層A,20.0,高層,A,5909400,17640,335,381,4,HNP
7.0/F低層B,7.0,低層,B,6460200,14356,450,386,4,HNP
14.0/F中層B,14.0,中層,B,7022700,15606,450,309,4,HNP
20.0/F高層B,20.0,高層,B,7293600,16208,450,299,4,HNP
7.0/F低層C,7.0,低層,C,6389030,15583,410,330,4,HNP
14.0/F中層C,14.0,中層,C,6651430,16223,410,339,4,HNP
20.0/F高層C,20.0,高層,C,7067580,17238,410,325,4,HNP
7.0/F低層D,7.0,低層,D,7081300,14908,475,337,4,HNP
14.0/F中層D,14.0,中層,D,7388150,15554,475,372,4,HNP
20.0/F高層D,20.0,高層,D,7669825,16147,475,342,4,HNP
7.0/F低層E,7.0,低層,E,7023350,14786,475,335,4,HNP
14.0/F中層E,14.0,中層,E,7326400,15424,475,353,4,HNP
20.0/F高層E,20.0,高層,E,7606650,16014,475,341,4,HNP
7.0/F低層F,7.0,低層,F,6406530,16427,390,229,3,HNP
14.0/F中層F,14.0,中層,F,7045740,18066,390,156,2,HNP
20.0/F高層F,20.0,高層,F,7285200,18680,390,156,2,HNP
7.0/F低層G,7.0,低層,G,6834720,15712,435,344,4,HNP
14.0/F中層G,14.0,中層,G,6791655,15613,435,348,4,HNP
20.0/F高層G,20.0,高層,G,7050480,16208,435,335,4,HNP
7.0/F低層H,7.0,低層,H,5380435,16061,335,328,4,HNP
14.0/F中層H,14.0,中層,H,5615270,16762,335,338,4,HNP
20.0/F高層H,20.0,高層,H,5831345,17407,335,329,4,HNP
