,1,2,24,3,4,5,57,6,7,8
1.0,3052350,3081420,,3081420,2567280,3111060,,3081420,3079140,3081420
2.0,3307425,3093390,5329500,3093390,2577825,3123315,,3009885,3089685,3009885
3.0,3054915,3105645,,3105645,2581530,3175185,,3105645,3205395,3105645
