,subjFloor,floorLv,unitNo,price,npsf,nfa
26.0/F低層A,26.0,低層,A,8089130,15830,511
64.0/F中層A,64.0,中層,A,9435615,18465,511
101.0/F高層A,101.0,高層,A,,,
26.0/F低層B,26.0,低層,B,9916501,16177,613
64.0/F中層B,64.0,中層,B,16331184,16074,1016
101.0/F高層B,101.0,高層,B,,,
26.0/F低層C,26.0,低層,C,9852476,16531,596
64.0/F中層C,64.0,中層,C,15417398,16454,937
101.0/F高層C,101.0,高層,C,,,
26.0/F低層D,26.0,低層,D,8099987,15547,521
64.0/F中層D,64.0,中層,D,9674449,18569,521
101.0/F高層D,101.0,高層,D,,,
26.0/F低層E,26.0,低層,E,8263320,15891,520
64.0/F中層E,64.0,中層,E,9590726,18659,514
101.0/F高層E,101.0,高層,E,,,
26.0/F低層F,26.0,低層,F,10650570,17318,615
64.0/F中層F,64.0,中層,F,11500500,18700,615
101.0/F高層F,101.0,高層,F,,,
26.0/F低層G,26.0,低層,G,8322165,16035,519
64.0/F中層G,64.0,中層,G,9643539,18581,519
101.0/F高層G,101.0,高層,G,,,
26.0/F低層H,26.0,低層,H,8248158,16047,514
64.0/F中層H,64.0,中層,H,9599978,18677,514
101.0/F高層H,101.0,高層,H,,,
