,A,B,C,D,E,F,G,H,J,K
7.0,8274,8275,8274,8421,8375,8358,8274,8148,8359,8375
18.0,8773,8773,8773,8934,8918,8879,8773,8627,8880,10715
29.0,9316,9316,9316,9487,9518,9451,9316,9150,9454,11265
