,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
9.0/F低層A,9.0,低層,A,6103064,13684,446,325,4,NTY
21.0/F中層A,21.0,中層,A,5838565,12665,461,350,3,NTY
33.0/F高層A,33.0,高層,A,6154811,13351,461,402,4,NTY
9.0/F低層B,9.0,低層,B,5539843,14617,379,323,3,NTY
21.0/F中層B,21.0,中層,B,5614127,14813,379,338,3,NTY
33.0/F高層B,33.0,高層,B,5827504,15376,379,329,3,NTY
9.0/F低層C,9.0,低層,C,4895922,12918,379,307,4,NTY
21.0/F中層C,21.0,中層,C,5797184,15296,379,323,4,NTY
33.0/F高層C,33.0,高層,C,5835084,15396,379,341,4,NTY
9.0/F低層D,9.0,低層,D,6045530,13555,446,398,4,NTY
21.0/F中層D,21.0,中層,D,6018816,13056,461,393,4,NTY
33.0/F高層D,33.0,高層,D,6290345,13645,461,328,3,NTY
9.0/F低層E,9.0,低層,E,6312480,13151,480,394,4,NTY
21.0/F中層E,21.0,中層,E,7027164,13833,508,400,4,NTY
33.0/F高層E,33.0,高層,E,7303516,14377,508,320,3,NTY
9.0/F低層F,9.0,低層,F,5663150,14825,382,407,4,NTY
21.0/F中層F,21.0,中層,F,5885092,15406,382,357,3,NTY
33.0/F高層F,33.0,高層,F,6103978,15979,382,348,3,NTY
9.0/F低層G,9.0,低層,G,5602030,14665,382,351,4,NTY
21.0/F中層G,21.0,中層,G,5834286,15273,382,362,4,NTY
33.0/F高層G,33.0,高層,G,6006186,15723,382,395,4,NTY
9.0/F低層H,9.0,低層,H,6331200,13190,480,359,4,NTY
21.0/F中層H,21.0,中層,H,6726428,13241,508,354,4,NTY
33.0/F高層H,33.0,高層,H,7020052,13819,508,336,4,NTY
