,13,14,15,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8
10.0,447,443,443,485,443,443,443,489,489,443,443,381,443,489,489,443,443,485
20.0,447,443,443,485,443,443,443,489,489,443,443,381,443,489,489,443,443,485
30.0,447,443,443,485,443,443,443,489,489,443,443,381,443,489,489,443,443,485
