,1,2,3,4,5,7,8
3.0,5588550,6034234,6089408,5419260,5515785,6080963,5446980
8.0,5810805,6182303,6234662,5551920,5624190,6230158,5580135
13.0,5938020,6426645,6239729,5679630,5743485,6491390,5825160
