,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層A,8.0,低層,A,10675575,13955,765,353,3,NMOS
18.0/F中層A,18.0,中層,A,10365750,13550,765,357,4,NMOS
27.0/F高層A,27.0,高層,A,10766610,14074,765,337,4,NMOS
8.0/F低層B,8.0,低層,B,6881294,13958,493,402,3,NMOS
18.0/F中層B,18.0,中層,B,7149979,14503,493,426,3,NMOS
27.0/F高層B,27.0,高層,B,7468950,15150,493,426,3,NMOS
8.0/F低層C,8.0,低層,C,7052000,14104,500,334,3,NMOS
18.0/F中層C,18.0,中層,C,7314000,14628,500,352,3,NMOS
27.0/F高層C,27.0,高層,C,7726500,15453,500,408,4,NMOS
8.0/F低層D,8.0,低層,D,6706952,12824,523,383,4,NMOS
18.0/F中層D,18.0,中層,D,7489883,14321,523,382,4,NMOS
27.0/F高層D,27.0,高層,D,7463210,14270,523,348,3,NMOS
8.0/F低層E,8.0,低層,E,7053840,13968,505,321,4,NMOS
18.0/F中層E,18.0,中層,E,7384110,14622,505,357,4,NMOS
27.0/F高層E,27.0,高層,E,7687110,15222,505,357,4,NMOS
8.0/F低層F,8.0,低層,F,9131265,12771,715,328,3,NMOS
18.0/F中層F,18.0,中層,F,9549540,13356,715,349,3,NMOS
27.0/F高層F,27.0,高層,F,9933495,13893,715,342,3,NMOS
8.0/F低層G,8.0,低層,G,10020204,12946,774,351,3,NMOS
18.0/F中層G,18.0,中層,G,10495440,13560,774,362,4,NMOS
27.0/F高層G,27.0,高層,G,10903338,14087,774,339,4,NMOS
