,1,2,3,4,5,6,7,8
10.0,7707,7780,7675,7673,7755,7885,7821,7755
22.0,8249,8282,8904,8330,8276,8227,8148,8276
33.0,8571,8920,9372,8878,8954,8826,8740,8954
