,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
20.0/F低層A,20.0,低層,A,27117132,24364,1113,339,4,HPFL
38.0/F中層A,38.0,中層,A,30590805,27485,1113,357,4,HPFL
55.0/F高層A,55.0,高層,A,31722726,28502,1113,366,4,HPFL
20.0/F低層B,20.0,低層,B,27213216,24672,1103,337,4,HPFL
38.0/F中層B,38.0,中層,B,28428722,25774,1103,368,4,HPFL
55.0/F高層B,55.0,高層,B,31541388,28596,1103,368,4,HPFL
20.0/F低層C,20.0,低層,C,21215047,20071,1057,347,4,HPFL
38.0/F中層C,38.0,中層,C,23258228,22004,1057,341,3,HPFL
55.0/F高層C,55.0,高層,C,26770639,25327,1057,328,3,HPFL
20.0/F低層D,20.0,低層,D,27697005,24885,1113,337,4,HPFL
38.0/F中層D,38.0,中層,D,29340906,26362,1113,359,4,HPFL
55.0/F高層D,55.0,高層,D,32000976,28752,1113,347,4,HPFL
20.0/F低層E,20.0,低層,E,28230132,25364,1113,375,4,HPFL
38.0/F中層E,38.0,中層,E,30619743,27511,1113,381,4,HPFL
55.0/F高層E,55.0,高層,E,32837952,29504,1113,330,4,HPFL
20.0/F低層F,20.0,低層,F,27822072,25224,1103,344,4,HPFL
38.0/F中層F,38.0,中層,F,28566597,25899,1103,397,4,HPFL
55.0/F高層F,55.0,高層,F,32682993,29631,1103,324,3,HPFL
20.0/F低層G,20.0,低層,G,27292090,25154,1085,373,4,HPFL
38.0/F中層G,38.0,中層,G,30132620,27772,1085,354,4,HPFL
55.0/F高層G,55.0,高層,G,32448010,29906,1085,356,4,HPFL
20.0/F低層H,20.0,低層,H,26980705,24685,1093,344,3,HPFL
38.0/F中層H,38.0,中層,H,30339494,27758,1093,327,3,HPFL
55.0/F高層H,55.0,高層,H,34061159,31163,1093,364,4,HPFL
