,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層A,7.0,低層,A,5419840,16937,320,371,4,HSW
12.0/F中層A,12.0,中層,A,5530560,17283,320,379,4,HSW
16.0/F高層A,16.0,高層,A,5669120,17716,320,369,4,HSW
7.0/F低層B,7.0,低層,B,5327296,17524,304,394,3,HSW
12.0/F中層B,12.0,中層,B,5140336,16909,304,397,3,HSW
16.0/F高層B,16.0,高層,B,4835430,17909,270,383,4,HSW
7.0/F低層C,7.0,低層,C,5204784,17121,304,346,4,HSW
12.0/F中層C,12.0,中層,C,5297200,17425,304,362,4,HSW
16.0/F高層C,16.0,高層,C,5469568,17992,304,341,3,HSW
7.0/F低層D,7.0,低層,D,5483200,17135,320,326,3,HSW
12.0/F中層D,12.0,中層,D,5644480,17639,320,329,3,HSW
16.0/F高層D,16.0,高層,D,5767680,18024,320,343,3,HSW
7.0/F低層E,7.0,低層,E,4752936,18072,263,330,4,HSW
12.0/F中層E,12.0,中層,E,4833151,18377,263,333,4,HSW
16.0/F高層E,16.0,高層,E,4988058,18966,263,326,3,HSW
7.0/F低層F,7.0,低層,F,4769242,18134,263,360,5,HSW
12.0/F中層F,12.0,中層,F,4812900,18300,263,366,5,HSW
16.0/F高層F,16.0,高層,F,4930198,18746,263,354,5,HSW
