,A,B,C,D,E,F,G,H,J,K
5.0,7238976,7238976,7121760,7260462,4978110,5794932,7238976,7238976,5711684,5014685
12.0,7517216,7517216,7341984,7441632,5162518,5939164,7517216,7517216,5852044,5141830
19.0,7516624,7516624,7447952,7479328,5270510,6077104,7516624,7516624,5993372,5263803
