,1,2,3,4,5,6,7,8
8.0,13602,12893,12027,13261,13173,11992,12568,13390
18.0,13878,12815,12488,13771,12835,12453,13284,13963
29.0,14485,12888,12322,14081,13892,12692,13880,14598
