,A,B,C,D,E,F,G,H,J,K
7.0,6385312,6294150,6385312,6288238,4888833,5111524,6385312,6385312,5345380,4724622
18.0,6712096,6610926,6712096,6609471,5151743,5348684,6712096,6712096,5531914,4962534
29.0,7044208,6932430,7044208,6936534,5418532,5592136,7044208,7044208,5790748,5204756
