,1,10,2,3,4,5,6,7,8,9
3.0,5758720,5358280,5457829,5562063,5711808,5379620,5758720,5434455,5525484,5491992
8.0,5873560,5465368,5566639,5673855,5825550,5480112,5873560,5543265,5636043,5598066
12.0,5962000,5548788,5650866,5693172,5912454,5562368,5962000,5626686,5721120,5342040
