,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
7.0,443,598,376,443,443,376,598,409,385,443,376,599,409,385,544,544,385,409
18.0,443,598,376,443,443,376,598,409,385,443,376,599,409,385,544,544,385,409
28.0,443,598,376,443,443,376,598,409,385,443,376,599,409,385,544,544,385,409
