,1,11,12,14,15,18,2,20,23,29,30,4
9.0,2473452,3000210,2990510,2778496,2465988,2463167,2778496,2778496,2778496,2463167,2787799,2460346
20.0,2610231,3166080,3154440,2932217,2602915,2599226,2932217,2933103,2932217,2599226,2941520,2595537
30.0,2642616,3313035,3300425,3069104,2731162,2725303,3069104,3070876,3069104,2725303,3077964,2720963
