,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層A,8.0,低層,A,8085792,10912,741,391,3,NTW
21.0/F中層A,21.0,中層,A,7842198,11382,689,342,3,NTW
34.0/F高層A,34.0,高層,A,8316828,12303,676,379,4,NTW
8.0/F低層B,8.0,低層,B,7074258,12346,573,391,3,NTW
21.0/F中層B,21.0,中層,B,8667185,11041,785,402,3,NTW
34.0/F高層B,34.0,高層,B,8946645,11397,785,331,3,NTW
8.0/F低層C,8.0,低層,C,6715560,11720,573,364,3,NTW
21.0/F中層C,21.0,中層,C,6786039,11843,573,369,3,NTW
34.0/F高層C,34.0,高層,C,8469150,10775,786,332,3,NTW
8.0/F低層D,8.0,低層,D,7737602,10414,743,386,4,NTW
21.0/F中層D,21.0,中層,D,7582445,11005,689,334,3,NTW
34.0/F高層D,34.0,高層,D,8126066,11794,689,323,3,NTW
8.0/F低層E,8.0,低層,E,7704177,10397,741,368,3,NTW
21.0/F中層E,21.0,中層,E,8568183,11563,741,356,3,NTW
34.0/F高層E,34.0,高層,E,9007596,12156,741,338,3,NTW
8.0/F低層F,8.0,低層,F,5823260,11860,491,415,4,NTW
21.0/F中層F,21.0,中層,F,5946501,12111,491,391,3,NTW
34.0/F高層F,34.0,高層,F,5960249,12139,491,383,3,NTW
8.0/F低層G,8.0,低層,G,6430206,11222,573,393,3,NTW
21.0/F中層G,21.0,中層,G,9513744,12104,786,323,3,NTW
34.0/F高層G,34.0,高層,G,7009509,12233,573,384,3,NTW
8.0/F低層H,8.0,低層,H,7312357,10613,689,383,3,NTW
21.0/F中層H,21.0,中層,H,7573488,10992,689,367,3,NTW
34.0/F高層H,34.0,高層,H,7723001,11209,689,340,3,NTW
