,1,10,11,12,3,4,5,6,7,8,9
2.0,8786,8768,8717,8916,8768,8775,8619,8847,9011,7330,8804
4.0,8757,8852,8802,9000,8852,8945,8852,8931,9097,7463,8908
6.0,8910,8943,8898,9032,8943,9035,8943,9022,9187,7537,8980
