,A,B,C,D,E,F,G,H,J,K
7.0,12947,12473,11908,12473,12857,12767,11104,12642,12781,13052
18.0,13615,12632,12398,12632,13600,13574,12410,12855,13580,13866
28.0,13272,13272,13044,13272,14272,13724,13041,13466,13641,14529
