,1,2,3,4,5,6,7,8
8.0,7667697,5165224,5496016,7527000,7544370,5494226,5473462,7396725
18.0,8005833,5364272,5469882,7800867,7870347,5644586,5609860,7715754
27.0,8292438,5416898,5632056,7904508,8141898,5595898,5684682,8078208
