,subjFloor,floorLv,unitNo,price,npsf,nfa
29.0/F低層A,29.0,低層,A,20294464,27574,736
72.0/F中層A,72.0,中層,A,11498630,30745,374
115.0/F高層A,115.0,高層,A,,,
29.0/F低層AB,29.0,低層,AB,22897371,25357,903
72.0/F中層AB,72.0,中層,AB,27081873,29991,903
115.0/F高層AB,115.0,高層,AB,,,
29.0/F低層B,29.0,低層,B,13420730,25370,529
72.0/F中層B,72.0,中層,B,32218216,30452,1058
115.0/F高層B,115.0,高層,B,,,
29.0/F低層BG,29.0,低層,BG,21045474,26274,801
72.0/F中層BG,72.0,中層,BG,23679162,29562,801
115.0/F高層BG,115.0,高層,BG,,,
29.0/F低層BK,29.0,低層,BK,25371259,26129,971
72.0/F中層BK,72.0,中層,BK,,,
115.0/F高層BK,115.0,高層,BK,,,
29.0/F低層C,29.0,低層,C,8752798,24179,362
72.0/F中層C,72.0,中層,C,10783618,29789,362
115.0/F高層C,115.0,高層,C,,,
29.0/F低層CK,29.0,低層,CK,21930708,27277,804
72.0/F中層CK,72.0,中層,CK,25541472,31768,804
115.0/F高層CK,115.0,高層,CK,,,
29.0/F低層D,29.0,低層,D,8586864,24464,351
72.0/F中層D,72.0,中層,D,10069488,28688,351
115.0/F高層D,115.0,高層,D,,,
29.0/F低層E,29.0,低層,E,8170750,23345,350
72.0/F中層E,72.0,中層,E,10174150,29069,350
115.0/F高層E,115.0,高層,E,,,
29.0/F低層F,29.0,低層,F,8108541,22713,357
72.0/F中層F,72.0,中層,F,17572373,27937,629
115.0/F高層F,115.0,高層,F,,,
29.0/F低層FJ,29.0,低層,FJ,20346660,27570,738
72.0/F中層FJ,72.0,中層,FJ,,,
115.0/F高層FJ,115.0,高層,FJ,,,
29.0/F低層G,29.0,低層,G,6373504,23432,272
72.0/F中層G,72.0,中層,G,7518896,27643,272
115.0/F高層G,115.0,高層,G,,,
29.0/F低層H,29.0,低層,H,6443511,24133,267
72.0/F中層H,72.0,中層,H,7591878,28434,267
115.0/F高層H,115.0,高層,H,,,
29.0/F低層J,29.0,低層,J,8384286,22006,381
72.0/F中層J,72.0,中層,J,9872472,25912,381
115.0/F高層J,115.0,高層,J,,,
29.0/F低層JK,29.0,低層,JK,20887740,25380,823
72.0/F中層JK,72.0,中層,JK,,,
115.0/F高層JK,115.0,高層,JK,,,
29.0/F低層K,29.0,低層,K,11582610,26205,442
72.0/F中層K,72.0,中層,K,15092974,34147,442
115.0/F高層K,115.0,高層,K,,,
