,1,10,2,3,4,5,6,7,8,9
6.0,4825340,3656318,4800410,3819926,5453475,3812307,4819246,4825340,3896116,5470890
19.0,5078518,3880477,5051926,3972707,5743080,3995163,5074640,5078518,4100225,5759850
30.0,5146660,4103032,5138350,4111453,5850795,4163583,5159402,5142782,4135513,5899170
