,A,B,C,D,E,F,G,H,J,K
6.0,7998,7992,7569,7416,8039,8230,7364,7420,7436,7555
16.0,8308,8303,7855,7722,8359,8520,7749,7033,7820,7876
25.0,8826,8599,8148,8196,8650,8826,8042,7218,8113,8355
