,subjFloor,floorLv,unitNo,price,npsf,nfa
12.0/F低層A,12.0,低層,A,9149150,22315,410
26.0/F中層A,26.0,中層,A,8490690,20709,410
38.0/F高層A,38.0,高層,A,39500500,29500,1339
12.0/F低層B,12.0,低層,B,8342680,20348,410
26.0/F中層B,26.0,中層,B,9167600,22360,410
38.0/F高層B,38.0,高層,B,9811710,23931,410
12.0/F低層C,12.0,低層,C,18137064,22011,824
26.0/F中層C,26.0,中層,C,20036384,24316,824
38.0/F高層C,38.0,高層,C,21082656,25648,822
12.0/F低層D,12.0,低層,D,9688360,21340,454
26.0/F中層D,26.0,中層,D,10998150,24225,454
38.0/F高層D,38.0,高層,D,26530108,28963,916
12.0/F低層E,12.0,低層,E,9918888,21896,453
26.0/F中層E,26.0,中層,E,10636893,23481,453
38.0/F高層E,38.0,高層,E,10537686,23262,453
12.0/F低層F,12.0,低層,F,13663824,21484,636
26.0/F中層F,26.0,中層,F,14731668,23163,636
38.0/F高層F,38.0,高層,F,15792306,24909,634
