,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
2.0/F低層A,2.0,低層,A,3861200,6895,560,169,2,NSS
3.0/F中層A,3.0,中層,A,3874080,6918,560,171,2,NSS
4.0/F高層A,4.0,高層,A,3836560,6851,560,227,2,NSS
2.0/F低層B,2.0,低層,B,4095280,7313,560,77,1,NSS
3.0/F中層B,3.0,中層,B,4109280,7338,560,78,1,NSS
4.0/F高層B,4.0,高層,B,4123280,7363,560,77,1,NSS
2.0/F低層D,2.0,低層,D,3957877,7343,539,119,1,NSS
3.0/F中層D,3.0,中層,D,3971352,7368,539,150,1,NSS
4.0/F高層D,4.0,高層,D,3984827,7393,539,119,1,NSS
2.0/F低層E,2.0,低層,E,4016484,7316,549,78,1,NSS
3.0/F中層E,3.0,中層,E,4194360,7320,573,77,1,NSS
4.0/F高層E,4.0,高層,E,4208685,7345,573,76,1,NSS
